ID,ApplicationDate_financial,AnnualIncome,EmploymentStatus,Experience,LoanDuration,NumberOfDependents,MonthlyDebtPayments,NumberOfOpenCreditLines,BankruptcyHistory,PreviousLoanDefaults,LengthOfCreditHistory,CheckingAccountBalance,TotalLiabilities,NetWorth,LoanApproved,ApplicationDate_demographic,Age,CreditScore,EducationLevel,LoanAmount,MaritalStatus,HomeOwnershipStatus,CreditCardUtilizationRate,NumberOfCreditInquiries,LoanPurpose,PaymentHistory,SavingsAccountBalance,TotalAssets,JobTenure,InterestRate,RiskScore,MonthlyIncome,MonthlyLoanPayment,TotalDebtToIncomeRatio
B019,05-06-2021,42111,Employed,21,36,2,258,0,0,0,13,829,456724,8481.0,0,05-06-2045,45,615,Associate,13377,Married,Other,1.13,0,Home,21,680,72784.0,10,21.28,49.0,3509.25,371.5833333333333,17.940680582270666
B020,06-06-2021,30910,Employed,7,84,3,135,4,0,0,2,301,4720,21132.0,0,06-06-2045,31,529,Associate,53725,Single,Rent,41.4,0,Home,21,2760,25852.0,6,38.17,56.0,2575.8333333333335,1115.357142857143,48.54184960946527
B021,07-06-2021,76107,Employed,40,36,1,703,2,0,0,5,2050,7417,208961.625,0,07-06-2045,61,577,High School,53725,Single,Own,12.7,1,Education,28,532,246742.75,6,27.49,47.0,6342.25,1509.6944444444443,34.88816184231849
B022,08-06-2021,108990,Employed,33,120,1,468,2,0,0,26,523,4471,10569.0,0,08-06-2045,58,624,Bachelor,22728,Widowed,Own,4.7,3,Home,22,1506,15040.0,9,30.73,49.0,9082.5,189.4,7.238095238095238
B023,09-06-2021,58032,Employed,23,84,5,295,6,0,0,4,364,14321,8693.0,0,09-06-2045,47,627,High School,46337,Divorced,Rent,43.0,1,Education,26,5936,10052.0,5,25.58,49.0,4836.0,551.6309523809524,17.50684351490803
B024,10-06-2021,47058,Employed,34,84,0,582,4,0,0,5,1068,5462,117778.0,0,10-06-2045,56,570,Associate,8905,Married,Own,19.5,0,Home,18,6948,123240.0,11,23.24,51.0,3921.5,106.01190476190476,17.544610602114112
B025,11-06-2021,35675,Employed,18,72,2,266,1,0,0,6,1297,26742,106929.0,0,11-06-2045,40,615,Master,10286,Divorced,Rent,877.0,1,Other,18,7036,133671.0,5,23.21,53.0,2972.9166666666665,142.86111111111111,13.752861480962393
B026,12-06-2021,33931,Employed,24,72,0,399,8,0,0,25,207,31080,16927.0,0,12-06-2045,49,616,Associate,11376,Married,Mortgage,14.4,2,Education,15,4934,48007.0,8,22.58,49.0,2827.5833333333335,158.0,19.698800506911084
B027,13-06-2021,61220,Employed,34,36,1,452,2,0,0,14,1256,6500,99138.0,1,13-06-2045,57,552,Associate,24202,Married,Rent,5.05,2,Home,30,3629,105638.0,3,19.27,40.0,5101.666666666667,672.2777777777778,22.037460524882935
B028,14-06-2021,87228,Employed,17,36,4,328,5,0,0,21,5851,37168,208961.625,1,14-06-2045,42,625,High School,23629,Single,Own,5.85,1,Home,30,3266,246742.75,4,20.64,32.0,7269.0,656.3611111111111,13.541905504348756
B029,15-06-2021,23041,Employed,18,12,2,628,3,0,1,6,3260,99449,1249.0,0,15-06-2045,36,535,Bachelor,30115,Divorced,Mortgage,2.59,1,Debt Consolidation,14,1057,80254.0,3,21.84,68.0,1920.0833333333333,2509.5833333333335,163.40870621934815
B030,16-06-2021,23477,Employed,0,24,3,301,1,0,0,11,1670,11304,113434.0,0,16-06-2045,19,570,Master,12897,Married,Own,1.62,2,Debt Consolidation,19,4810,124738.0,7,18.12,53.0,1956.4166666666667,537.375,42.85257911998978
B031,17-06-2021,45937,Employed,20,72,2,443,3,0,0,9,294,27520,3749.0,0,17-06-2045,39,596,High School,40119,Married,Own,35.8,0,Home,22,660,31269.0,3,26.47,54.0,3828.0833333333335,557.2083333333334,26.128175544767835
B032,18-06-2021,15000,Employed,27,48,3,460,3,0,1,18,2823,3095,15376.0,0,18-06-2045,49,577,Associate,41808,Married,Rent,3.68,0,Auto,31,14133,18471.0,6,24.43,62.0,1250.0,871.0,106.48
B033,19-06-2021,63886,Employed,27,36,0,275,4,0,0,26,2133,26075,22876.0,1,19-06-2045,51,594,Bachelor,11481,Married,Rent,31.3,0,Other,32,499,48951.0,6,19.18,41.0,5323.833333333333,318.9166666666667,11.155808784397209
B034,20-06-2021,88833,Employed,20,96,1,485,1,0,0,29,2580,35072,87202.0,1,20-06-2045,46,514,High School,19727,Married,Mortgage,9.2,0,Education,18,915,122274.0,7,27.95,41.0,7402.75,205.48958333333334,9.327474024292776
B035,21-06-2021,138459,Employed,12,60,1,584,2,0,0,12,3796,35216,208961.625,1,21-06-2045,33,658,Doctorate,23297,Single,Rent,4.89,2,Debt Consolidation,22,3026,246742.75,3,19.07,31.0,20626.333333333332,388.28333333333336,4.713796279836455
B036,22-06-2021,39864,Employed,0,36,2,1299,4,0,0,28,3340,41198,6349.0,0,22-06-2045,18,566,Associate,21571,Married,Mortgage,7.85,1,Auto,22,5583,47547.0,6,21.8,50.0,3322.0,599.1944444444445,57.14010970633487
B037,23-06-2021,80261,Employed,12,60,2,366,4,0,1,21,464,29998,5895.0,0,23-06-2045,34,580,High School,16114,Married,Mortgage,16.5,0,Auto,23,10786,11250.0,1,23.32,54.0,6688.416666666667,268.56666666666666,9.487546878309514
B038,24-06-2021,39752,Employed,15,72,0,466,5,0,0,15,630,30644,9067.0,0,24-06-2045,36,582,Associate,21279,Married,Rent,12.3,1,Other,22,6244,27364.0,6,21.86,54.0,3312.6666666666665,295.5416666666667,22.988780438720067
B039,25-06-2021,121934,Employed,12,60,0,534,2,0,0,22,516,28068,23978.0,1,25-06-2045,36,531,Associate,35437,Married,Mortgage,42.5,0,Home,15,3953,52046.0,4,24.83,42.0,10161.166666666666,590.6166666666667,11.067790772057018
B040,26-06-2021,42015,Employed,25,60,2,426,1,0,0,7,1126,16332,18541.0,0,26-06-2045,47,565,Associate,14551,Married,Rent,3.83,0,Auto,20,1766,34873.0,3,23.38,58.0,3501.25,242.51666666666668,19.093657027252174
B041,27-06-2021,83523,Employed,40,48,3,490,4,0,0,24,1385,23303,9201.0,0,27-06-2045,63,650,Bachelor,34632,Widowed,Rent,15.6,2,Auto,17,2226,13603.0,4,18.57,44.0,6960.25,721.5,17.405983980460473
B042,28-06-2021,67957,Employed,17,60,2,1504,2,0,0,12,1705,15951,9222.0,1,28-06-2045,41,578,Associate,7656,Single,Own,2.28,2,Education,18,23468,25173.0,2,21.35,41.0,5663.083333333333,127.6,28.811159998234178
B043,29-06-2021,62442,Employed,15,36,0,361,0,0,0,8,837,29956,33849.0,0,29-06-2045,37,625,Associate,24518,Divorced,Mortgage,29.5,1,Home,26,3701,63805.0,5,22.27,51.0,5203.5,681.0555555555555,20.0260508418479
B044,30-06-2021,28926,Employed,15,84,1,214,2,0,0,18,1939,18686,41319.0,0,30-06-2045,36,586,Associate,41043,Married,Rent,5.13,2,Home,24,2918,60005.0,6,29.59,53.0,2410.5,488.60714285714283,29.147776098616173
B045,01-07-2021,26537,Employed,19,60,3,480,1,0,0,5,871,31105,40626.0,0,01-07-2045,41,597,Bachelor,30803,Married,Mortgage,19.7,2,Education,23,3673,71731.0,6,20.39,59.0,2211.4166666666665,513.3833333333333,44.92067679089573
B046,02-07-2021,82949,Employed,9,72,4,889,3,0,0,12,1107,2802,40671.0,0,02-07-2045,30,533,Associate,18410,Married,Own,13.9,1,Home,23,6245,43473.0,5,24.38,54.0,6912.416666666667,255.69444444444446,16.559974602868426
B047,03-07-2021,55602,Unemployed,18,60,0,800,1,0,0,16,507,33421,92863.0,0,03-07-2045,41,603,High School,19820,Single,Other,5.48,1,Education,13,1535,126284.0,3,22.9,51.0,4633.5,330.3333333333333,24.394805942232292
B048,04-07-2021,44725,Employed,21,36,2,590,2,0,0,18,1826,72412,67691.0,0,04-07-2045,45,483,Associate,5531,Married,Mortgage,26.2,2,Auto,24,11811,140103.0,8,27.73,49.0,3727.0833333333335,153.63888888888889,19.952301099310603
B049,05-07-2021,74797,Employed,22,120,1,1000,7,0,0,18,126,119236,1343.0,0,05-07-2045,42,531,High School,22314,Divorced,Mortgage,14.7,2,Debt Consolidation,24,2244,21342.0,2,33.68,51.0,6233.083333333333,185.95,19.02669893177534
B050,06-07-2021,104100,Employed,26,24,4,242,0,0,0,12,3442,19757,42547.0,1,06-07-2045,45,535,Master,22610,Married,Mortgage,14.4,0,Home,24,2008,62304.0,4,22.62,38.0,8675.0,942.0833333333334,13.649375600384246
B051,07-07-2021,63627,Self-Employed,22,48,1,284,4,0,0,20,355,10229,2408.0,1,07-07-2045,45,561,Associate,14385,Single,Rent,1.46,1,Debt Consolidation,35,2054,12637.0,6,18.31,41.0,5302.25,299.6875,11.008298363902117
B052,08-07-2021,50153,Employed,0,60,2,268,3,0,1,12,613,2807,18109.0,0,08-07-2045,18,546,High School,29625,Married,Mortgage,3.23,2,Auto,15,13945,20916.0,4,26.77,56.0,4179.416666666667,493.75,18.226227743106094
B053,09-07-2021,37444,Employed,24,36,0,582,5,0,0,16,867,22699,98645.0,1,09-07-2045,47,656,Doctorate,15792,Single,Mortgage,49.2,1,Home,22,15253,121344.0,3,14.56,41.0,3120.3333333333335,438.6666666666667,32.710180536267494
B054,10-07-2021,44518,Employed,8,60,1,429,2,0,0,3,530,17526,149704.0,0,10-07-2045,31,427,High School,53725,Married,Mortgage,2.6,0,Debt Consolidation,19,4144,167230.0,3,35.76,50.0,3709.8333333333335,1330.65,47.43204995732063
B055,11-07-2021,16615,Employed,8,48,2,341,4,0,0,8,819,15796,66953.0,0,11-07-2045,26,583,Bachelor,15690,Married,Mortgage,1.6,0,Debt Consolidation,21,2702,82749.0,4,22.5,54.0,1384.5833333333333,326.875,48.236533253084566
B056,12-07-2021,57518,Employed,2,72,2,545,2,0,0,29,629,3907,69576.0,0,12-07-2045,26,432,Bachelor,20459,Married,Rent,20.6,2,Home,25,23760,73483.0,2,32.28,50.0,4793.166666666667,284.15277777777777,17.298642743720805
B057,13-07-2021,54448,Employed,25,72,3,318,8,0,0,9,185,30177,3378.0,0,13-07-2045,45,475,Associate,9605,Married,Rent,36.7,2,Home,22,2956,33555.0,5,28.95,53.0,4537.333333333333,133.40277777777777,9.948636007444412
B058,14-07-2021,29344,Employed,15,48,0,226,2,0,0,9,932,7521,48566.0,0,14-07-2045,37,458,Associate,14285,Single,Rent,143.0,2,Auto,31,1200,56087.0,7,32.05,51.0,2445.3333333333335,297.6041666666667,21.41238413304253
B059,15-07-2021,49910,Employed,0,72,1,243,3,0,0,25,2467,21717,208961.625,1,15-07-2045,19,609,Master,19908,Married,Mortgage,29.6,1,Debt Consolidation,24,2082,246742.75,3,22.47,33.0,4159.166666666667,276.5,12.490482869164495
B060,16-07-2021,59599,Employed,24,96,1,168,1,0,0,3,2205,24427,19516.0,0,16-07-2045,45,596,Associate,15075,Married,Mortgage,635.0,2,Home,26,184,43943.0,3,25.04,55.0,4966.583333333333,157.03125,6.544363160455712
B061,17-07-2021,23216,Employed,0,36,2,701,2,0,0,1,262,26900,171930.0,0,17-07-2045,22,602,Associate,12696,Married,Mortgage,21.1,1,Other,25,3471,198830.0,10,19.11,49.0,1934.6666666666667,352.6666666666667,54.46243969676085
B062,18-07-2021,83708,Self-Employed,18,72,3,185,2,0,0,25,4715,14052,20705.0,0,18-07-2045,41,540,Associate,42251,Married,Other,20.2,0,Home,28,1798,34757.0,6,32.21,51.0,6975.666666666667,586.8194444444445,11.06445421385451
B063,19-07-2021,57225,Employed,18,72,3,582,1,0,0,9,2111,24754,7227.0,0,19-07-2045,42,587,High School,17583,Divorced,Mortgage,3.65,1,Home,20,5868,7979.0,3,23.31,59.0,4768.75,244.20833333333334,17.325469637396246
B064,20-07-2021,15531,Employed,27,36,4,391,1,0,0,4,1122,109846,1380.0,0,20-07-2045,50,626,Associate,24169,Married,Mortgage,22.2,0,Auto,17,865,76534.0,7,20.55,51.0,1294.25,671.3611111111111,82.08314553688322
B065,21-07-2021,62358,Employed,37,24,2,1008,3,0,0,15,622,22480,114030.0,0,21-07-2045,61,647,High School,17623,Single,Rent,6.22,2,Debt Consolidation,21,4441,136510.0,10,18.7,47.0,5196.5,734.2916666666666,33.528176015908144
B066,22-07-2021,90803,Employed,0,60,5,223,3,0,1,27,1406,32011,5893.0,0,22-07-2045,23,447,High School,53725,Single,Own,22.0,1,Auto,21,3618,10893.0,6,31.17,57.0,7566.916666666667,966.8666666666667,15.724590597226966
B067,23-07-2021,45834,Employed,16,48,5,90,5,0,0,24,1176,3047,80249.0,1,23-07-2045,39,586,Bachelor,11772,Married,Rent,14.7,2,Home,18,1838,83296.0,4,22.53,40.0,3819.5,245.25,8.777326875245452
B068,24-07-2021,27937,Employed,11,24,1,372,4,0,0,16,711,31934,33181.0,0,24-07-2045,36,587,Associate,53725,Married,Rent,5.1,0,Debt Consolidation,19,24075,65115.0,3,24.71,55.0,2328.0833333333335,2593.7083333333335,127.38840963596665
B069,25-07-2021,35610,Employed,22,60,1,212,1,0,0,29,6352,35469,197213.0,0,25-07-2045,45,587,High School,46240,Married,Mortgage,3.35,2,Education,23,4850,232682.0,3,22.67,47.0,2967.5,770.6666666666666,33.11429373771412
B070,26-07-2021,32844,Employed,15,24,1,170,3,0,0,12,1468,23016,17291.0,0,26-07-2045,42,549,High School,13346,Married,Mortgage,13.5,1,Education,14,2844,40307.0,5,20.35,50.0,2737.0,556.0833333333334,26.5284374619413
B071,27-07-2021,19572,Employed,11,48,2,285,1,0,0,29,569,31454,27516.0,0,27-07-2045,35,603,High School,22150,Single,Mortgage,32.6,1,Education,30,3099,58970.0,7,23.35,55.0,1631.0,461.4583333333333,45.76691191498058
B072,28-07-2021,105312,Employed,14,72,0,639,0,0,0,7,2366,15273,102785.0,1,28-07-2045,34,562,Associate,9781,Single,Own,20.9,1,Debt Consolidation,28,1424,118058.0,4,19.5,40.0,8776.0,135.84722222222223,8.829161602349842
B073,29-07-2021,71910,Unemployed,4,60,1,2093,2,0,1,15,1770,11000,95731.0,0,29-07-2045,26,546,Associate,11775,Married,Other,3.07,0,Home,23,6461,106731.0,3,22.85,63.0,5992.5,196.25,38.20191906549854
B074,30-07-2021,93556,Employed,28,108,0,1096,1,0,0,28,1812,80168,7446.0,0,30-07-2045,51,528,High School,25062,Single,Rent,6.22,1,Auto,21,2134,26267.0,9,30.34,51.0,7796.333333333333,232.05555555555554,17.03436088189605
B075,31-07-2021,22960,Unemployed,22,60,3,603,1,0,1,8,1554,23252,79754.0,0,31-07-2045,45,616,Bachelor,27251,Married,Own,5.06,0,Home,28,1764,103006.0,3,23.58,56.0,1913.3333333333333,454.18333333333334,55.2534843205575
B076,01-08-2021,51876,Employed,27,36,2,163,1,0,0,24,2481,6573,94222.0,1,01-08-2045,51,627,High School,15559,Single,Rent,19.4,0,Home,23,902,100795.0,3,16.91,35.0,4323.0,432.19444444444446,13.768088004729226
B077,02-08-2021,86373,Employed,12,36,0,489,5,1,0,28,2179,6897,93603.0,0,02-08-2045,36,566,High School,25981,Married,Mortgage,3.22,1,Home,20,4403,100500.0,5,22.24,65.0,7197.75,721.6944444444445,16.820457010099606
B078,03-08-2021,33093,Unemployed,12,60,1,356,3,0,1,14,1760,17556,84103.0,0,03-08-2045,32,536,Doctorate,18992,Married,Mortgage,5.41,2,Debt Consolidation,20,1474,101659.0,4,22.11,59.0,2757.75,316.53333333333336,24.387030489831684
B079,04-08-2021,37060,Employed,2,60,1,407,1,0,1,20,1224,72839,4792.0,0,04-08-2045,27,589,Associate,29202,Divorced,Mortgage,596.0,0,Debt Consolidation,31,1552,35930.0,2,26.77,62.0,3088.3333333333335,486.7,28.93793847814355
B080,05-08-2021,20315,Employed,22,36,2,741,1,0,0,19,845,21471,83443.0,0,05-08-2045,44,602,High School,33150,Married,Mortgage,20.7,0,Debt Consolidation,21,1033,104914.0,5,21.75,51.0,1692.9166666666667,920.8333333333334,98.16391828698006
B081,06-08-2021,83046,Employed,6,60,4,326,5,0,0,3,385,15908,40804.0,1,06-08-2045,27,517,Master,22327,Married,Rent,21.9,1,Debt Consolidation,21,1267,56712.0,8,22.87,48.0,6920.5,372.1166666666667,10.087662259470655
B082,07-08-2021,46772,Employed,41,60,0,291,1,0,0,24,6889,23460,4475.0,0,07-08-2045,62,566,High School,32098,Married,Other,1.49,3,Home,30,6856,27935.0,1,26.45,50.0,3897.6666666666665,534.9666666666667,21.19131104079364
B083,08-08-2021,36768,Employed,0,12,0,528,5,0,0,1,814,1577,117062.0,0,08-08-2045,24,598,Master,33219,Single,Mortgage,24.3,1,Home,21,4136,118639.0,2,22.58,55.0,3064.0,2768.25,107.57996083550914
B084,09-08-2021,23314,Employed,21,60,3,678,2,0,0,9,478,17595,29351.0,0,09-08-2045,43,550,High School,28477,Married,Rent,11.9,2,Other,19,3239,46946.0,5,27.67,51.0,1942.8333333333333,474.6166666666667,59.3265848846187
B085,10-08-2021,138459,Self-Employed,37,36,0,485,3,0,0,17,1387,2806,48913.0,1,10-08-2045,58,639,Master,17227,Single,Mortgage,5.89,1,Education,24,470,51719.0,5,19.19,42.0,12454.666666666666,478.52777777777777,7.736279127859259
B086,11-08-2021,42585,Employed,25,24,0,219,3,0,0,1,1901,13508,128130.0,0,11-08-2045,47,547,High School,13984,Single,Mortgage,2.83,0,Home,22,4223,141638.0,2,24.78,57.0,3548.75,582.6666666666666,22.59011388986732
B087,12-08-2021,94771,Employed,23,84,0,172,2,0,0,1,3476,11703,86530.0,1,12-08-2045,42,632,Master,16012,Single,Other,6.64,0,Debt Consolidation,26,1573,98233.0,2,22.55,40.0,7897.583333333333,190.61904761904762,4.591519105452692
B088,13-08-2021,90504,Employed,7,120,2,757,3,1,0,5,707,17118,25067.0,0,13-08-2045,28,445,Bachelor,39448,Single,Mortgage,1.97,1,Other,23,842,42185.0,3,34.07,64.0,7542.0,328.73333333333335,14.395827808715635
B089,14-08-2021,24816,Employed,3,36,1,462,0,0,0,18,1139,21465,20667.0,0,14-08-2045,23,607,High School,24594,Married,Mortgage,3.95,1,Home,30,1462,42132.0,5,18.65,55.0,2068.0,683.1666666666666,55.37556415215989
B090,15-08-2021,24438,Employed,27,24,4,175,4,0,1,5,546,10344,17786.0,0,15-08-2045,49,596,Master,14188,Widowed,Mortgage,15.3,1,Other,25,3814,28130.0,10,21.22,63.0,2036.5,591.1666666666666,37.621736639659545
B091,16-08-2021,42046,Employed,34,72,2,315,2,0,0,16,3330,38243,53224.0,0,16-08-2045,58,487,Associate,36842,Married,Mortgage,18.6,0,Other,20,8530,91467.0,3,27.93,50.0,3503.8333333333335,511.69444444444446,23.594000221979105
B092,17-08-2021,91352,Employed,10,12,1,522,3,0,0,25,1216,16779,77918.0,1,17-08-2045,34,605,Bachelor,39051,Single,Mortgage,34.2,0,Other,22,11477,94697.0,2,16.66,41.0,7612.666666666667,3254.25,49.60482529118136
B093,18-08-2021,15000,Employed,1,36,2,461,4,0,0,4,1200,1552,39207.0,0,18-08-2045,26,564,Bachelor,17540,Single,Other,45.9,1,Auto,33,1111,40759.0,5,23.54,60.0,1250.0,487.22222222222223,75.85777777777777
B094,19-08-2021,129757,Employed,0,120,0,615,8,0,0,4,2794,24967,2833.0,0,19-08-2045,18,454,Bachelor,17718,Single,Own,23.9,1,Home,26,444,16600.0,5,32.31,59.0,10813.083333333334,147.65,7.05302989434096
B095,20-08-2021,66983,Employed,7,48,0,198,3,1,0,18,1533,14951,27517.0,0,20-08-2045,28,524,Associate,53725,Single,Own,11.3,0,Home,31,7207,42468.0,3,30.93,61.0,5581.916666666667,1311.625,27.04492184584148
B096,21-08-2021,60126,Employed,15,24,3,543,3,0,0,17,2362,10261,20187.0,1,21-08-2045,38,627,Master,13773,Single,Mortgage,14.0,0,Home,39,6730,30448.0,1,20.31,36.0,5010.5,573.875,22.290689551940925
B097,22-08-2021,55630,Employed,37,48,2,202,2,0,0,25,136,55141,9913.0,0,22-08-2045,59,597,Bachelor,53725,Divorced,Mortgage,74.0,0,Debt Consolidation,28,1718,38031.0,5,24.19,49.0,4635.833333333333,1383.6041666666667,34.203217688297684
B098,23-08-2021,77982,Employed,30,72,1,323,5,0,0,16,794,15526,10631.0,1,23-08-2045,48,634,High School,12420,Widowed,Mortgage,4.15,1,Auto,24,7547,26157.0,4,16.83,38.0,6498.5,172.5,7.624836500730938
B099,24-08-2021,21595,Employed,23,72,5,496,3,0,0,26,816,40110,10147.0,0,24-08-2045,43,567,High School,21982,Married,Own,10.0,3,Debt Consolidation,37,1610,33497.0,4,23.02,55.0,1799.5833333333333,305.30555555555554,44.52728254997299
B100,25-08-2021,66620,Employed,13,72,1,513,5,0,0,1,1155,56546,6950.0,1,25-08-2045,35,631,Bachelor,11077,Single,Mortgage,802.0,1,Auto,24,9935,41988.0,4,19.52,41.0,5551.666666666667,153.84722222222223,12.011658160712498
B101,26-08-2021,60929,Unemployed,11,60,3,169,5,0,1,27,781,32685,121910.0,1,26-08-2045,33,617,Master,11612,Married,Own,24.6,1,Home,23,852,154595.0,2,22.25,43.0,5077.416666666667,193.53333333333333,7.140113903067504
B102,27-08-2021,138459,Employed,32,48,0,322,6,0,0,17,710,10839,5439.0,1,27-08-2045,56,604,Bachelor,9706,Married,Rent,6.73,1,Debt Consolidation,23,782,9893.0,3,18.92,40.0,14686.916666666666,202.20833333333334,3.569219770430599
B103,28-08-2021,38769,Employed,19,96,3,237,4,0,0,10,1075,10093,208961.625,0,28-08-2045,42,598,High School,27152,Married,Other,31.9,1,Debt Consolidation,28,3767,229739.0,3,28.37,53.0,3230.75,282.8333333333333,16.090175139931386
B104,29-08-2021,38987,Employed,0,108,2,228,4,0,0,29,1024,13157,24389.0,0,29-08-2045,18,582,High School,26384,Married,Own,13.4,2,Debt Consolidation,22,2317,37546.0,7,26.71,50.0,3248.9166666666665,244.2962962962963,14.537039411997732
B105,30-08-2021,52604,Self-Employed,7,60,3,365,3,0,0,17,1812,16467,27463.0,0,30-08-2045,31,635,Bachelor,12149,Married,Rent,1.59,1,Education,31,791,43930.0,3,21.18,51.0,4383.666666666667,202.48333333333332,12.94540339137708
B106,31-08-2021,46396,Employed,6,48,1,332,3,0,0,20,451,29154,208961.625,0,31-08-2045,29,492,High School,15173,Married,Rent,41.8,2,Debt Consolidation,33,3546,246742.75,8,24.44,46.0,3866.3333333333335,316.1041666666667,16.762759720665574
B107,01-09-2021,99545,Employed,9,36,3,672,3,0,0,27,1884,2569,2288.0,1,01-09-2045,33,572,Associate,26613,Married,Rent,23.8,1,Debt Consolidation,22,1262,4857.0,2,18.45,42.0,8295.416666666666,739.25,17.012406449344518
B108,02-09-2021,30451,Self-Employed,21,12,5,487,4,0,0,11,817,27631,1108.0,0,02-09-2045,46,525,Bachelor,13885,Married,Mortgage,10.8,1,Other,27,1461,28739.0,7,17.49,55.0,2537.5833333333335,1157.0833333333333,64.78933368362286
B109,03-09-2021,17357,Employed,16,48,0,826,2,0,1,28,225,24391,96436.0,0,03-09-2045,38,576,High School,22538,Married,Mortgage,4.31,0,Other,25,11572,120827.0,2,19.24,57.0,1446.4166666666667,469.5416666666667,89.5690499510284
B110,04-09-2021,50681,Employed,14,36,1,536,2,0,0,8,2150,38261,10746.0,0,04-09-2045,39,436,Associate,24950,Married,Mortgage,17.1,1,Auto,21,654,12223.0,6,29.92,50.0,4223.416666666667,693.0555555555555,29.10097801279901
B111,05-09-2021,36776,Employed,34,48,1,388,2,0,0,11,528,45571,67323.0,0,05-09-2045,55,506,Associate,13216,Married,Mortgage,1.71,0,Home,23,1855,112894.0,2,21.52,56.0,3064.6666666666665,275.3333333333333,21.644550793996086
B112,06-09-2021,52245,Employed,10,36,2,479,4,1,0,25,3327,64364,64303.0,0,06-09-2045,31,602,Associate,27697,Single,Mortgage,1.52,2,Home,27,1643,128667.0,6,23.13,62.0,4353.75,769.3611111111111,28.67323826841484
B113,07-09-2021,98998,Employed,39,12,5,509,3,0,0,8,559,30474,103739.0,0,07-09-2045,62,482,Bachelor,41684,Married,Mortgage,516.0,1,Education,27,4288,134213.0,4,27.69,47.0,8249.833333333334,3473.6666666666665,48.275722741873565
B114,08-09-2021,46357,Employed,9,24,1,231,1,1,0,20,2759,2851,14063.0,0,08-09-2045,31,609,Bachelor,32054,Married,Rent,21.0,3,Debt Consolidation,24,727,16914.0,3,19.45,68.0,3863.0833333333335,1335.5833333333333,40.5526673425804
B115,09-09-2021,52458,Employed,18,12,2,376,2,0,0,2,532,21413,208961.625,0,09-09-2045,41,500,Bachelor,19781,Single,Own,13.7,2,Home,16,3040,246742.75,6,24.93,49.0,4371.5,1648.4166666666667,46.3094284951771
B116,10-09-2021,15000,Employed,10,108,2,615,5,0,1,3,744,21871,19611.0,0,10-09-2045,36,598,High School,23680,Married,Rent,8.97,3,Education,32,472,41482.0,4,24.99,60.0,1250.0,219.25925925925927,66.74074074074075
B117,11-09-2021,84613,Employed,18,24,1,563,5,0,0,18,3507,27916,9467.0,1,11-09-2045,41,650,Master,26307,Married,Rent,25.4,1,Home,17,18824,37383.0,7,17.92,35.0,7051.083333333333,1096.125,23.53007221112595
B118,12-09-2021,63075,Employed,22,84,1,1079,0,0,0,28,1574,53233,208961.625,1,12-09-2045,45,570,Bachelor,16572,Married,Other,27.8,1,Auto,35,13507,246742.75,6,23.26,40.0,5256.25,197.28571428571428,24.281297774757938
B119,13-09-2021,138459,Self-Employed,24,36,4,185,3,0,0,19,814,21480,18737.0,1,13-09-2045,45,648,Master,8538,Divorced,Mortgage,27.5,3,Auto,28,786,40217.0,5,17.37,41.0,14296.25,237.16666666666666,2.9529888373990847
B120,14-09-2021,122828,Employed,11,36,0,252,2,0,1,23,569,3854,7878.0,0,14-09-2045,30,623,Doctorate,43716,Widowed,Mortgage,3.86,1,Home,19,1829,11732.0,4,22.26,51.0,10235.666666666666,1214.3333333333333,14.325723776337641
